 Gage Information - ELVN5 - EL VADO DAM                             
                                                                                                
                                        
  Year 2018

  Month  Day  Time   Storage    Elevation
             (mst)   (LS ac-ft) (HP ft)
  -----  ---  ----   -------    ---------
  July     4  1900    14160      6805.73
  July     4  1830    14182      6805.76
  July     4  1800    14211      6805.80
  July     4  1730    14226      6805.82
  July     4  1700    14240      6805.84
  July     4  1630    14262      6805.87
  July     4  1600    14284      6805.90
  July     4  1530    14306      6805.93
  July     4  1500    14328      6805.96
  July     4  1430    14350      6805.99
  July     4  1400    14364      6806.01
  July     4  1330    14379      6806.03
  July     4  1300    14401      6806.06
  July     4  1230    14423      6806.09
  July     4  1200    14437      6806.11
  July     4  1130    14460      6806.14
  July     4  1100    14474      6806.16
  July     4  1030    14489      6806.18
  July     4  1000    14511      6806.21
  July     4   930    14533      6806.24
  July     4   900    14548      6806.26
  July     4   830    14570      6806.29
  July     4   800    14592      6806.32
  July     4   730    14607      6806.34
  July     4   700    14629      6806.37
  July     4   630    14644      6806.39
  July     4   600    14673      6806.43
  July     4   530    14688      6806.45
  July     4   500    14703      6806.47
  July     4   430    14725      6806.50
  July     4   400    14740      6806.52
  July     4   330    14762      6806.55
  July     4   300    14785      6806.58
  July     4   230    14800      6806.60
  July     4   200    14822      6806.63
  July     4   130    14844      6806.66
  July     4   100    14859      6806.68
  July     4    30    14881      6806.71
  July     4     0    14896      6806.73
  July     3  2330    14919      6806.76
  July     3  2300    14942      6806.79
  July     3  2230    14957      6806.81
  July     3  2200    14972      6806.83
  July     3  2130    14994      6806.86
  July     3  2100    15017      6806.89
  July     3  2030    15032      6806.91
  July     3  2000    15054      6806.94
  July     3  1930    15069      6806.96
  July     3  1900    15092      6806.99
  July     3  1830    15106      6807.01
  July     3  1800    15136      6807.05
  July     3  1730    15136      6807.05
  July     3  1700    15166      6807.09
  July     3  1630    15181      6807.11
  July     3  1600    15204      6807.14
  July     3  1530    15226      6807.17
  July     3  1500    15249      6807.20
  July     3  1430    15264      6807.22
  July     3  1400    15280      6807.24
  July     3  1330    15294      6807.26
  July     3  1300    15333      6807.31
  July     3  1230    15333      6807.31
  July     3  1200    15363      6807.35
  July     3  1130    15378      6807.37
  July     3  1100    15394      6807.39
  July     3  1030    15416      6807.42
  July     3  1000    15431      6807.44
  July     3   930    15454      6807.47
  July     3   900    15477      6807.50
  July     3   830    15492      6807.52
  July     3   800    15515      6807.55
  July     3   730    15538      6807.58
  July     3   700    15560      6807.61
  July     3   630    15576      6807.63
  July     3   600    15591      6807.65
  July     3   530    15614      6807.68
  July     3   500    15637      6807.71
  July     3   430    15652      6807.73
  July     3   400    15675      6807.76
  July     3   330    15691      6807.78
  July     3   300    15714      6807.81
  July     3   230    15736      6807.84
  July     3   200    15752      6807.86
  July     3   130    15775      6807.89
  July     3   100    15790      6807.91
  July     3    30    15813      6807.94
  July     3     0    15836      6807.97
  July     2  2330    15844      6807.98
  July     2  2300    15867      6808.01
  July     2  2230    15890      6808.04
  July     2  2200    15913      6808.07
  July     2  2130    15928      6808.09
  July     2  2100    15951      6808.12
  July     2  2030    15967      6808.14
  July     2  2000    15982      6808.16
  July     2  1930    16005      6808.19
  July     2  1900    16021      6808.21
  July     2  1830    16044      6808.24
  July     2  1800    16060      6808.26
  July     2  1730    16075      6808.28
  July     2  1700    16099      6808.31
  July     2  1630    16115      6808.33
  July     2  1600    16130      6808.35
  July     2  1530    16146      6808.37
  July     2  1500    16169      6808.40
  July     2  1430    16192      6808.43
  July     2  1400    16208      6808.45
  July     2  1330    16223      6808.47
  July     2  1300    16254      6808.51
  July     2  1230    16277      6808.54
  July     2  1200    16285      6808.55
  July     2  1130    16308      6808.58
  July     2  1100    16332      6808.61
  July     2  1030    16356      6808.64
  July     2  1000    16371      6808.66
  July     2   930    16395      6808.69
  July     2   900    16411      6808.71
  July     2   830    16434      6808.74
  July     2   800    16450      6808.76
  July     2   730    16473      6808.79
  July     2   700    16489      6808.81
  July     2   630    16513      6808.84
  July     2   600    16528      6808.86
  July     2   530    16544      6808.88
  July     2   500    16568      6808.91
  July     2   430    16592      6808.94
  July     2   400    16607      6808.96
  July     2   330    16631      6808.99
  July     2   300    16647      6809.01
  July     2   230    16671      6809.04
  July     2   200    16694      6809.07
  July     2   130    16718      6809.10
  July     2   100    16734      6809.12
  July     2    30    16750      6809.14
  July     2     0    16773      6809.17
  July     1  2330    16789      6809.19
  July     1  2300    16813      6809.22
  July     1  2230    16829      6809.24
  July     1  2200    16844      6809.26
  July     1  2130    16860      6809.28
  July     1  2100    16884      6809.31
  July     1  2030    16908      6809.34
  July     1  2000    16924      6809.36
  July     1  1930    16956      6809.40
  July     1  1900    16956      6809.40
  July     1  1830    16980      6809.43
  July     1  1800    17004      6809.46
  July     1  1730    17028      6809.49
  July     1  1700    17036      6809.50
  July     1  1630    17060      6809.53
  July     1  1600    17068      6809.54
  July     1  1530    17100      6809.58
  July     1  1500    17116      6809.60
  July     1  1430    17140      6809.63
  July     1  1400    17156      6809.65
  July     1  1330    17172      6809.67
  July     1  1300    17196      6809.70
  July     1  1230    17212      6809.72
  July     1  1200    17236      6809.75
  July     1  1130    17252      6809.77
  July     1  1100    17284      6809.81
  July     1  1030    17300      6809.83
  July     1  1000    17317      6809.85
  July     1   930    17333      6809.87
  July     1   900    17357      6809.90
  July     1   830    17381      6809.93
  July     1   800    17397      6809.95
  July     1   730    17421      6809.98
  July     1   700    17437      6810.00
  July     1   630    17461      6810.03
  July     1   600    17477      6810.05
  July     1   530    17502      6810.08
  July     1   500    17518      6810.10
  July     1   430    17534      6810.12
  July     1   400    17559      6810.15
  July     1   330    17584      6810.18
  July     1   300    17600      6810.20
  July     1   230    17616      6810.22
  July     1   200    17641      6810.25
  July     1   130    17657      6810.27
  July     1   100    17681      6810.30
  July     1    30    17697      6810.32
  July     1     0    17722      6810.35
  June    30  2330    17738      6810.37
  June    30  2300    17754      6810.39
  June    30  2230    17778      6810.42
  June    30  2200    17795      6810.44
  June    30  2130    17820      6810.47
  June    30  2100    17844      6810.50
  June    30  2030    17860      6810.52
  June    30  2000    17877      6810.54
  June    30  1930    17910      6810.58
  June    30  1900    17918      6810.59
  June    30  1830    17934      6810.61
  June    30  1800    17959      6810.64
  June    30  1730    17975      6810.66
  June    30  1700    18000      6810.69
  June    30  1630    18016      6810.71
  June    30  1600    18041      6810.74
  June    30  1530    18065      6810.77
  June    30  1500    18065      6810.77
  June    30  1430    18107      6810.82
  June    30  1400    18115      6810.83
  June    30  1330    18140      6810.86
  June    30  1300    18156      6810.88
  June    30  1230    18173      6810.90
